endTime,artistName,trackName,msPlayed
2019-11-21 13:32,Charly García,Raros Peinados Nuevos,99752
2019-11-21 13:32,guardin,it rained & it poured,812
2019-11-21 13:32,The Cure,Just Like Heaven,1068
2019-11-21 13:35,Thurston Harris,Little Bitty Pretty One,143066
2019-11-21 13:43,Led Zeppelin,Stairway to Heaven - 2012 Remaster,482830
2019-11-21 13:46,U2,Pride (In The Name Of Love) - Remastered 2009,1764
2019-11-21 13:46,Stevie Wonder,Isn't She Lovely,155940
2019-11-21 13:46,Rusted Root,Send Me on My Way,1857
2019-11-21 13:46,APM Mother's Day Ensemble,Hey Beautiful (Theme from How I Met Your Mother),2693
2019-11-21 13:46,CHANO,Naistumichiu,9195
2019-11-21 13:48,Billy Joel,Piano Man,119722
2019-11-22 01:49,Ricardo Mollo,Spaghetti del Rock,3327
2019-11-22 01:49,Ricardo Mollo,Par Mil,1462
2019-11-22 01:49,Los Piojos,Como Alí,211653
2019-11-22 01:49,Dread Mar I,Tu Sin Mi,4504
2019-11-22 01:52,Divididos,Par Mil,198706
2019-11-22 01:56,Gustavo Cerati,Deja Vu,766
2019-11-22 01:56,Los Pericos,Pupilas Lejanas,229898
2019-11-22 01:56,Patricio Rey y sus Redonditos de Ricota,Masacre en el Puticlub,1393
2019-11-22 01:56,La Vela Puerca,Zafar,673
2019-11-22 01:56,Fito Paez,Yo Vengo A Ofrecer Mi Corazon,743
2019-11-22 01:56,Los Rodriguez,Buena Suerte,835
2019-11-22 01:56,Fito Paez,Al lado del camino,673
2019-11-22 01:56,Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos,882
2019-11-22 01:56,La Franela,Hacer un puente,905
2019-11-22 01:56,Soda Stereo,Té para Tres,1114
2019-11-22 01:56,Patricio Rey y sus Redonditos de Ricota,Caña Seca y un Membrillo,998
2019-11-22 01:56,GIT,Siempre Fuiste Mi Amor,696
2019-11-22 02:00,Airbag,Amor de verano,197386
2019-11-22 02:05,Las Pelotas,Será,2391
2019-11-22 02:05,Tan Bionica,Arruinarse,975
2019-11-22 02:05,Serú Girán,Parado En El Medio De La Vida,835
2019-11-22 02:05,Soda Stereo,En La Ciudad De La Furia - Remasterizado 2007,65426
2019-11-22 02:05,El Mató a un Policía Motorizado,El Tesoro,580
2019-11-22 02:05,Sui Generis,"Natalio Ruiz, El Hombrecito Del Sombrero Gris",650
2019-11-22 02:05,Dread Mar I,Tu Sin Mi,18436
2019-11-22 02:08,Sui Generis,Mariel Y El Capitan,163666
2019-11-22 02:12,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,211866
2019-11-22 02:15,Los Enanitos Verdes,Lamento Boliviano,222226
2019-11-22 02:18,Fito Paez,Es sólo una cuestión de actitud,5318
2019-11-22 02:18,Pappo,Juntos a la Par,161133
2019-11-22 02:23,Los Rodriguez,Me estás atrapando otra vez - Edición Aniversario,315653
2019-11-22 02:26,Babasónicos,La Lanza,190240
2019-11-22 02:31,Riff,Mala Noche,247253
2019-11-22 02:34,Tan Bionica,Loca,208813
2019-11-22 02:37,Luis Miguel,Ahora Te Puedes Marchar,191973
2019-11-22 02:41,Soda Stereo,Persiana Americana - Remasterizado 2007,210014
2019-11-22 02:42,Fito Paez,Tráfico por Katmandú,4574
2019-11-22 02:46,Ciro y los Persas,Astros,251546
2019-11-22 02:47,Pappo,Rock and Roll y Fiebre,540
2019-11-22 02:47,Virus,Imágenes Paganas - Version Estudio,1555
2019-11-22 02:47,Almendra,Tema De Pototo (Para Saber Como Es La Soledad),6733
2019-11-22 02:47,La Beriso,Traicionero,696
2019-11-22 02:51,Sumo,Crua Chan,1671
2019-11-22 02:51,Serú Girán,A Los Jóvenes De Ayer - Remastered,673
2019-11-22 02:51,La Zimbabwe,Traición A La Mexicana,5270
2019-11-22 02:51,Charly García,Promesas Sobre El Bidet,1114
2019-11-22 02:51,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,198089
2019-11-22 02:51,La Vela Puerca,Va A Escampar,603
2019-11-22 02:51,Blitz,A Dois Passos Do Paraíso,603
2019-11-22 02:54,Serú Girán,A Los Jóvenes De Ayer - Remastered,6780
2019-11-22 02:54,Blitz,A Dois Passos Do Paraíso,159196
2019-11-22 02:58,Spinetta Y Los Socios Del Desierto,Cheques,243626
2019-11-22 03:02,Turf,Pasos Al Costado,254146
2019-11-22 03:07,Las Pelotas,Víctimas del Cielo,253466
2019-11-22 03:10,Fito Paez,Polaroid De Locura Ordinaria,209240
2019-11-22 03:12,Luis Alberto Spinetta,Alma De Diamante,87201
2019-11-22 03:15,Los Pericos,El Ritual De La Banana,220760
2019-11-22 03:20,Los Tipitos,Apostar al Amor,260760
2019-11-22 03:24,Gustavo Cerati,Adiós,233746
2019-11-22 03:28,Vicentico,Solo un Momento,235733
2019-11-22 03:31,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,229160
2019-11-22 03:37,Luis Alberto Spinetta,Cancion para los Días de la Vida,347960
2019-11-22 03:40,Riff,No Obstante Lo Cual,159333
2019-11-22 03:41,Soda Stereo,De Música Ligera - Remasterizado 2007,1207
2019-11-22 03:41,Serú Girán,Eiti-Leda,2182
2019-11-22 03:41,Virus,Sin Disfraz,928
2019-11-22 03:41,No Te Va Gustar,Tan lejos,743
2019-11-22 03:41,GIT,Es Por Amor,81286
2019-11-22 03:41,La Beriso,Pensamientos,603
2019-11-22 03:41,Mancha De Rolando,Chino,719
2019-11-22 03:41,La Beriso,No Puedo Más,1323
2019-11-22 03:42,Las Pelotas,Personalmente,14651
2019-11-22 03:47,Virus,Luna de Miel en la Mano,316426
2019-11-22 03:50,Los Fabulosos Cadillacs,Yo No Me Sentaría En Tu Mesa - Remasterizado 2008,174306
2019-11-22 03:53,Andrés Calamaro,Algo contigo,200306
2019-11-22 03:55,Los Auténticos Decadentes,Corazón,80405
2019-11-22 03:55,Dread Mar I,Tu Sin Mi,4295
2019-11-22 03:57,Electric Light Orchestra,Last Train to London,30023
2019-11-22 03:57,Serú Girán,Peperina,120418
2019-11-22 03:58,Electric Light Orchestra,Last Train to London,12979
2019-11-22 04:00,Mo-Do,Eins Zwei Polizei,65805
2019-11-22 04:01,Soft Cell,Tainted Love,74675
2019-11-22 04:02,Tokio Hotel,Durch den Monsun - Radio Mix,61788
2019-11-22 04:03,FiNCH ASOZiAL,Abfahrt,55542
2019-11-22 04:03,Pariisin Kevät,Johnny Depp (Pankkiryöstäjän rakkaus),1555
2019-11-22 04:05,Creedence Clearwater Revival,Have You Ever Seen The Rain,97245
2019-11-22 04:07,Adam Hicks,Turn Up the Music,3575
2019-11-22 04:07,Creedence Clearwater Revival,Cotton Fields,129544
2019-11-22 04:08,Naomi Scott,She's So Gone,48994
2019-11-22 04:10,Chayanne,Mi sueño ideal,26540
2019-11-22 04:10,Susan Egan,I Won't Say (I'm In Love),113638
2019-11-22 04:11,Chorus - Hercules,Zero To Hero,71633
2019-11-22 04:12,Kids R Us Band,"Hawaiian Rollercoaster Ride (From ""Lilo & Stich"")",76486
2019-11-22 04:14,Donny Osmond,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",97245
2019-11-22 04:15,Roger Bart,Go the Distance,42167
2019-11-22 04:17,Taio Cruz,Dynamite,139691
2019-11-22 04:18,Calvin Harris,Feel So Close - Radio Edit,66107
2019-11-22 04:19,Taio Cruz,Telling The World,65085
2019-11-22 04:22,Carlos Rivera,Recuérdame,7945
2019-11-22 04:22,Iyaz,Replay,182306
2019-11-22 04:25,Black Eyed Peas,RITMO (Bad Boys For Life),125016
2019-11-22 04:27,Bazzi,Mine,131064
2019-11-22 04:30,Bazzi,Focus (feat. 21 Savage),37976
2019-11-22 04:30,Bazzi,Beautiful (feat. Camila Cabello),180000
2019-11-22 04:32,Harry Styles,Watermelon Sugar,104861
2019-11-22 04:33,Tones And I,Dance Monkey,34342
2019-11-22 04:37,Daddy Yankee,Que Tire Pa Lante,20957
2019-11-22 04:37,Justin Bieber,What Do You Mean?,6408
2019-11-22 04:37,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),229573
2019-11-22 04:37,Bruno Mars,That's What I Like,1439
2019-11-22 04:40,WOS,MELÓN VINO,176394
2019-11-22 04:45,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],279906
2019-11-22 04:48,5 Seconds of Summer,Teeth,204887
2019-11-22 04:53,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413
2019-11-22 04:57,Train,"Hey, Soul Sister",603
2019-11-22 04:57,Bruno Mars,Locked out of Heaven,252576
2019-11-22 04:57,WOS,MELÓN VINO,1741
2019-11-22 04:57,Coldplay,Paradise,1416
2019-11-22 05:01,Rafaga,Una Cerveza,240853
2019-11-22 05:03,Bruno Mars,24K Magic,129469
2019-11-22 05:07,The Weeknd,Can't Feel My Face,213520
2019-11-22 05:10,WALK THE MOON,Shut Up and Dance,199080
2019-11-22 05:10,Rag'n'Bone Man,Human,10396
2019-11-22 05:13,Calvin Harris,How Deep Is Your Love,1068
2019-11-22 05:13,Billie Eilish,lovely (with Khalid),2763
2019-11-22 05:13,Rafaga,Una Cerveza,1068
2019-11-22 05:13,Drake,Hotline Bling,137090
2019-11-22 05:13,Major Lazer,Lean On (feat. MØ & DJ Snake),812
2019-11-22 05:16,Post Malone,Psycho (feat. Ty Dolla $ign),173383
2019-11-22 05:18,Justin Bieber,Love Yourself,696
2019-11-22 05:18,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",812
2019-11-22 05:18,Post Malone,rockstar (feat. 21 Savage),131982
2019-11-22 05:18,Clean Bandit,Rather Be (feat. Jess Glynne),580
2019-11-22 05:20,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",156548
2019-11-22 05:24,Clean Bandit,Rather Be (feat. Jess Glynne),227833
2019-11-22 05:27,ZAYN,PILLOWTALK,180546
2019-11-22 05:28,The Rolling Stones,Gimme Shelter,18227
2019-11-22 05:32,The Rolling Stones,Gimme Shelter,270773
2019-11-22 05:33,Deep Purple,Smoke On The Water - Remastered 2012,60813
2019-11-22 05:37,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),198460
2019-11-22 05:38,Madonna,Like a Virgin,91997
2019-11-22 15:22,Kendrick Lamar,HUMBLE.,144846
2019-11-22 15:28,Los De La Nazza,Tumba La Casa (feat. Alexio),1021
2019-11-22 15:28,Nicky Jam,Hasta el Amanecer,952
2019-11-22 15:28,Capital Cities,Safe And Sound,743
2019-11-22 15:28,Sia,Chandelier,1439
2019-11-22 15:28,Sak Noel,Trumpets - Radio Mix,1160
2019-11-22 15:28,Justin Bieber,Sorry,1602
2019-11-22 15:28,Ricky Martin,Vente Pa' Ca (feat. Maluma),975
2019-11-22 15:28,Twenty One Pilots,Heavydirtysoul,998
2019-11-22 15:28,Alan Walker,Alone,1555
2019-11-22 15:28,Los Nota Lokos,La Mas Linda del Salón,1625
2019-11-22 15:28,Marama,Bronceado,1044
2019-11-22 15:28,Marama,Nena,2670
2019-11-22 15:31,WOS,CANGURO,196745
2019-11-22 15:31,Billie Eilish,lovely (with Khalid),4643
2019-11-22 15:31,Rafaga,Una Cerveza,5627
2019-11-22 15:35,Maroon 5,Animals,2113
2019-11-22 15:35,Bastille,Pompeii,1207
2019-11-22 15:35,Maroon 5,One More Night,1300
2019-11-22 15:35,Post Malone,Psycho (feat. Ty Dolla $ign),41076
2019-11-22 15:35,Fall Out Boy,Centuries,975
2019-11-22 15:35,Avicii,Wake Me Up,3343
2019-11-22 15:35,Rombai,Locuras contigo,2113
2019-11-22 15:39,Eminem,Not Afraid,10287
2019-11-22 15:39,Calvin Harris,Blame (feat. John Newman),212960
2019-11-22 15:42,Nicky Jam,El Amante,5458
2019-11-22 15:42,Martin Garrix,In the Name of Love,195706
2019-11-22 15:43,G-Eazy,"Me, Myself & I",36919
2019-11-22 23:12,The Weeknd,I Feel It Coming,960
2019-11-22 23:12,Michael Jackson,Rock with You - Single Version,2047
2019-11-22 23:12,Serú Girán,Seminare,1088
2019-11-22 23:12,TOTO,Africa,704
2019-11-22 23:12,Red Hot Chili Peppers,Can't Stop,618
2019-11-22 23:12,Pink Floyd,Time,746
2019-11-22 23:12,Sui Generis,Canción para Mi Muerte,1088
2019-11-22 23:12,Dexys Midnight Runners,Come On Eileen,597
2019-11-22 23:12,Camila Cabello,Havana (feat. Young Thug),661
2019-11-22 23:12,Sui Generis,Cuando Ya Me Empiece a Quedar Solo,576
2019-11-22 23:12,The Cranberries,Linger,3583
2019-11-22 23:12,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,810
2019-11-22 23:12,Calvin Harris,Slide (feat. Frank Ocean & Migos),896
2019-11-22 23:12,Lynyrd Skynyrd,Free Bird,746
2019-11-22 23:12,Sui Generis,Rasguña Las Piedras,746
2019-11-22 23:12,Santana,Smooth (feat. Rob Thomas),767
2019-11-22 23:12,Pink Floyd,Mother,3946
2019-11-22 23:12,Blues Traveler,Hook,0
2019-11-22 23:12,Charly García,Tu Amor,1002
2019-11-22 23:12,Michael Jackson,Black or White - Single Version,640
2019-11-22 23:12,Red Hot Chili Peppers,Dark Necessities,597
2019-11-22 23:12,Rascal Flatts,Life is a Highway,981
2019-11-23 00:42,Pescado Rabioso,Despiértate Nena,17557
2019-11-23 00:42,Pink Floyd,Wish You Were Here,1898
2019-11-23 00:43,Spinetta Y Los Socios Del Desierto,Cheques,43093
2019-11-23 00:47,Serú Girán,Perro Andaluz,2624
2019-11-23 00:47,Jet,Are You Gonna Be My Girl,25493
2019-11-23 00:47,Huey Lewis & The News,The Power Of Love,7488
2019-11-23 01:01,Los Pericos,Runaway,3575
2019-11-23 01:06,Serú Girán,Perro Andaluz,299096
2019-11-23 01:10,Serú Girán,Canción De Alicia En El País - Remastered,162922
2019-11-23 01:10,Charly García,Yo No Quiero Volverme Tan Loco,26111
2019-11-23 22:49,Otis Redding,Shake - 2008 Remaster,13702
2019-11-23 23:02,Spinetta Y Los Socios Del Desierto,Cheques,434120
2019-11-23 23:02,Bruno Mars,24K Magic,522
2019-11-23 23:06,Spinetta Y Los Socios Del Desierto,Cheques,215330
2019-11-23 23:06,Luis Alberto Spinetta,Fina Ropa Blanca,1973
2019-11-23 23:07,Spinetta Y Los Socios Del Desierto,Jardín de Gente,568
2019-11-23 23:07,WALK THE MOON,Shut Up and Dance,1764
2019-11-23 23:07,Pescado Rabioso,Todas las Hojas Son del Viento,812
2019-11-23 23:07,Pescado Rabioso,Cementerio Club,1962
2019-11-23 23:07,The Weeknd,Can't Feel My Face,9229
2019-11-23 23:08,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,336
2019-11-23 23:08,Almendra,Plegaria para un Niño Dormido,557
2019-11-23 23:08,Pescado Rabioso,Bajan,267
2019-11-23 23:08,Pescado Rabioso,Por,0
2019-11-23 23:08,Luis Alberto Spinetta,Rezo Por Vos,39903
2019-11-23 23:08,Pescado Rabioso,Las Habladurias del Mundo,0
2019-11-23 23:08,Almendra,Tema De Pototo (Para Saber Como Es La Soledad),0
2019-11-23 23:08,Almendra,Rutas Argentinas,41494
2019-11-23 23:08,Almendra,Rutas Argentinas,0
2019-11-23 23:08,Luis Alberto Spinetta,Bajan (En Vivo) (feat. Gustavo Cerati),139
2019-11-23 23:08,Almendra,Ana No Duerme,58
2019-11-23 23:08,Luis Alberto Spinetta,Barro Tal Vez,0
2019-11-23 23:08,Almendra,Muchacha (Ojos de Papel),545
2019-11-23 23:12,Pescado Rabioso,Bajan,204466
2019-11-23 23:12,Invisible,Durazno Sangrando,441
2019-11-23 23:12,Luis Alberto Spinetta,Rezo por Vos (En Vivo) (feat. Charly García),1172
2019-11-23 23:12,Spinetta Jade,Ludmila,592
2019-11-23 23:12,Spinetta Jade,Ludmila,69
2019-11-23 23:12,Luis Alberto Spinetta,Mi Elemento,2573
2019-11-23 23:15,Luis Alberto Spinetta,Quedándote o Yéndote,0
2019-11-23 23:15,Invisible,Durazno Sangrando,452
2019-11-23 23:15,Luis Alberto Spinetta,Rezo Por Vos,46
2019-11-23 23:15,Pescado Rabioso,Post-Crucifixion,0
2019-11-23 23:15,Luis Alberto Spinetta,Rezo por Vos (En Vivo) (feat. Charly García),154145
2019-11-23 23:15,Luis Alberto Spinetta,Despiértate Nena (En Vivo) (with Pescado Rabioso),0
2019-11-23 23:15,Pescado Rabioso,Cantata de Puentes Amarillos,0
2019-11-23 23:15,Pescado Rabioso,Cantata de Puentes Amarillos,359
2019-11-23 23:15,Spinetta Jade,Maribel Se Durmió,0
2019-11-23 23:15,Spinetta Jade,Ludmila,1416
2019-11-23 23:15,Luis Alberto Spinetta,Te para Tres (En Vivo) (feat. Gustavo Cerati),0
2019-11-23 23:15,Luis Alberto Spinetta,Quedándote O Yéndote,0
2019-11-23 23:15,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,0
2019-11-23 23:15,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,0
2019-11-23 23:15,Luis Alberto Spinetta,Cancion para los Días de la Vida,0
2019-11-23 23:15,Invisible,El Anillo del Capitán Beto,116
2019-11-23 23:15,Luis Alberto Spinetta,Mi Elemento (En Vivo),0
2019-11-23 23:15,Luis Alberto Spinetta,Alma De Diamante,0
2019-11-23 23:18,Pescado Rabioso,Despiértate Nena,394
2019-11-23 23:18,Luis Alberto Spinetta,Fina Ropa Blanca (En Vivo),37964
2019-11-23 23:18,Spinetta Y Los Socios Del Desierto,Cheques,348
2019-11-23 23:18,Luis Alberto Spinetta,Despiértate Nena (En Vivo) (with Pescado Rabioso),136602
2019-11-23 23:18,Invisible,Los Libros de la Buena Memoria,464
2019-11-23 23:18,Pescado Rabioso,Cementerio Club,464
2019-11-23 23:18,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,766
2019-11-23 23:18,Luis Alberto Spinetta,Fina Ropa Blanca,464
2019-11-23 23:19,Almendra,Plegaria para un Niño Dormido,150
2019-11-23 23:19,Luis Alberto Spinetta,Rezo Por Vos,429
2019-11-23 23:19,Spinetta Y Los Socios Del Desierto,Jardín de Gente,0
2019-11-24 01:33,Serú Girán,Perro Andaluz,1462
2019-11-24 01:45,Serú Girán,Perro Andaluz,290278
2019-11-24 01:49,Serú Girán,Canción De Alicia En El País - Remastered,264333
2019-11-24 01:54,Charly García,Yo No Quiero Volverme Tan Loco,310706
2019-11-24 01:56,Charly García,Raros Peinados Nuevos,132568
2019-11-24 03:40,Serú Girán,Perro Andaluz,299096
2019-11-24 03:41,Serú Girán,Canción De Alicia En El País - Remastered,32402
2019-11-24 03:45,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,279986
2019-11-24 03:50,Los Fabulosos Cadillacs,Matador - Remasterizado 2008,275893
2019-11-24 03:55,Fito Paez,El amor después del amor,311893
2019-11-24 03:59,Fito Paez,Tema de Piluso,250933
2019-11-24 04:03,Los Rodriguez,Mucho mejor (feat. Coque Malla),234800
2019-11-24 04:07,Los Rodriguez,Milonga del marinero y el capitán,206240
2019-11-24 04:11,Los Rodriguez,Dulce condena - Edición Aniversario,280920
2019-11-24 04:15,Los Rodriguez,Para no olvidar,234813
2019-11-24 04:20,Los Rodriguez,Sin documentos,285093
2019-11-24 04:24,Tan Bionica,Arruinarse,248893
2019-11-24 04:29,La Franela,Hacer un puente,282958
2019-11-24 04:33,Intoxicados,Nunca quise,260371
2019-11-24 04:38,La Beriso,Legui,650
2019-11-24 04:38,Tan Bionica,La Melodía de Dios,285306
2019-11-24 04:38,La Beriso,Pensamientos,16911
2019-11-24 04:39,La Beriso,Ella,1300
2019-11-24 04:41,Los Abuelos De La Nada,Así Es El Calor,157066
2019-11-24 04:42,Los Abuelos De La Nada,Sin Gamulán,52806
2019-11-24 08:04,Los Abuelos De La Nada,Sin Gamulán,112407
2019-11-24 08:07,Los Abuelos De La Nada,Lunes Por La Madrugada,184459
2019-11-24 08:10,Los Abuelos De La Nada,Mil Horas,167066
2019-11-24 08:13,Serú Girán,"No Llores Por Mí, Argentina",186676
2019-11-24 22:44,Ruben Rada,Dedos,0
2019-11-24 22:49,Spinetta Y Los Socios Del Desierto,Cheques,243626
2019-11-24 22:52,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,1520
2019-11-24 22:52,Invisible,Durazno Sangrando,626
2019-11-24 22:52,Pescado Rabioso,Post-Crucifixion,11
2019-11-24 22:52,Pescado Rabioso,Las Habladurias del Mundo,185
2019-11-24 22:52,Almendra,Tema De Pototo (Para Saber Como Es La Soledad),156278
2019-11-24 22:52,Almendra,Rutas Argentinas,603
2019-11-24 22:52,Luis Alberto Spinetta,Bajan (En Vivo) (feat. Gustavo Cerati),406
2019-11-24 22:52,Almendra,Ana No Duerme,0
2019-11-24 22:52,Luis Alberto Spinetta,Barro Tal Vez,0
2019-11-24 22:52,Luis Alberto Spinetta,Mi Elemento,568
2019-11-24 22:52,Almendra,Muchacha (Ojos de Papel),766
2019-11-24 22:56,Luis Alberto Spinetta,Quedándote o Yéndote,719
2019-11-24 22:56,Pescado Rabioso,Bajan,204466
2019-11-24 22:56,Pescado Rabioso,Por,0
2019-11-24 22:56,Charly García,Cerca De La Revolucion,2565
2019-11-24 22:56,Luis Alberto Spinetta,Rezo Por Vos,0
2019-11-24 22:56,Luis Alberto Spinetta,Rezo por Vos (En Vivo) (feat. Charly García),2054
2019-11-24 22:56,Charly García,Demoliendo Hoteles,1021
2019-11-24 22:56,Pescado Rabioso,Cantata de Puentes Amarillos,174
2019-11-24 22:56,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,3854
2019-11-24 22:56,Luis Alberto Spinetta,Cancion para los Días de la Vida,592
2019-11-24 22:56,Luis Alberto Spinetta,Alma De Diamante,3246
2019-11-24 22:57,Sui Generis,El Fantasma De Canterville - En Vivo,4702
2019-11-24 22:57,Serú Girán,Eiti-Leda,893
2019-11-24 22:57,Serú Girán,"Viernes, 3 AM",615
2019-11-24 22:57,Charly García,Hablando A Tu Corazón,3529
2019-11-24 23:01,Serú Girán,Desarma Y Sangra - Remastered,0
2019-11-24 23:01,Serú Girán,Seminare,0
2019-11-24 23:01,Sui Generis,Confesiones De Invierno,0
2019-11-24 23:01,Charly García,Nos Siguen Pegando Abajo,429
2019-11-24 23:01,Sui Generis,Bienvenidos Al Tren,0
2019-11-24 23:01,Sui Generis,Canción para Mi Muerte,882
2019-11-24 23:01,Charly García,Promesas Sobre El Bidet,638
2019-11-24 23:01,Serú Girán,Perro Andaluz,261758
2019-11-24 23:01,Sui Generis,Cuando Ya Me Empiece a Quedar Solo,0
2019-11-24 23:01,Charly García,Yendo De La Cama Al Living,0
2019-11-24 23:01,Serú Girán,Peperina,615
2019-11-24 23:01,Charly García,Rap de las Hormigas,835
2019-11-24 23:01,Charly García,Tu Amor,3668
2019-11-24 23:01,La Maquina De Hacer Pájaros,Que Se Puede Hacer Salvo Ver Peliculas,1729
2019-11-24 23:02,Los Pericos,Casi Nunca Lo Ves,1137
2019-11-24 23:02,Charly García,No Voy en Tren,0
2019-11-24 23:02,Os Paralamas Do Sucesso,Uma Brasileira,1068
2019-11-24 23:02,Charly García,Ojos De Video Tape,6106
2019-11-24 23:02,La Maquina De Hacer Pájaros,Como Mata el Viento Norte,0
2019-11-24 23:02,Charly García,Rezo por Vos,0
2019-11-24 23:02,Sui Generis,Aprendizaje,0
2019-11-24 23:04,Los Rodriguez,Sin documentos,38730
2019-11-25 23:11,Spinetta Y Los Socios Del Desierto,Cheques,1021
2019-11-25 23:16,Spinetta Y Los Socios Del Desierto,Cheques,200086
2019-11-25 23:16,Luis Alberto Spinetta,Fina Ropa Blanca,3413
2019-11-26 00:33,Spinetta Y Los Socios Del Desierto,Cheques,185411
2019-11-26 01:58,Spinetta Y Los Socios Del Desierto,Cheques,237490
2019-11-26 02:03,Luis Alberto Spinetta,Fina Ropa Blanca,316040
2019-11-26 02:07,Pescado Rabioso,Cantata de Puentes Amarillos,248633
2019-11-27 02:36,Almendra,Tema De Pototo (Para Saber Como Es La Soledad),3626
2019-11-27 02:36,Pescado Rabioso,Cantata de Puentes Amarillos,960
2019-11-27 03:06,The Brothers Johnson,Strawberry Letter 23,25356
2019-11-27 18:43,Spinetta Y Los Socios Del Desierto,Cheques,120000
2019-11-27 20:06,Serú Girán,Perro Andaluz,299096
2019-11-27 20:11,Sui Generis,El Fantasma De Canterville - En Vivo,235000
2019-11-27 20:16,La Maquina De Hacer Pájaros,Hipercandombe,270626
2019-11-27 20:17,La Maquina De Hacer Pájaros,Como Mata el Viento Norte,16406
2019-11-27 20:20,Charly García,Tu Amor,186466
2019-11-27 20:22,Sui Generis,Necesito,110829
2019-11-27 20:24,Sui Generis,Bienvenidos Al Tren,116842
2019-11-27 20:24,Serú Girán,"Viernes, 3 AM",11052
2019-11-27 20:24,La Maquina De Hacer Pájaros,Que Se Puede Hacer Salvo Ver Peliculas,1625
2019-11-27 20:24,Sui Generis,Aprendizaje,1160
2019-11-27 20:28,Charly García,Rezo por Vos,269053
2019-11-27 20:32,Sui Generis,"Quizás, Porque",132973
2019-11-27 20:32,Serú Girán,Nos Veremos Otra Vez,6364
2019-11-27 20:33,Sui Generis,Confesiones De Invierno,56076
2019-11-27 23:32,Charly García,Demoliendo Hoteles,1021
2019-11-27 23:36,Charly García,Demoliendo Hoteles,135973
2019-11-27 23:41,Charly García,Cerca De La Revolucion,280546
2019-11-27 23:46,Charly García,Yendo De La Cama Al Living,285213
2019-11-27 23:47,Men At Work,Down Under,2414
2019-11-27 23:47,Charly García,Ojos De Video Tape,59635
2019-11-27 23:49,Dave Weckl,Higher Ground,115983
2019-11-28 03:19,Etta James,Something's Got A Hold On Me,24149
2019-11-28 04:23,Diarrhea Planet,Let It Out,1877
2019-11-28 13:30,Jimi Hendrix,Purple Haze,2345
2019-11-28 13:30,MGMT,Time to Pretend,5503
2019-11-28 13:30,Eric Mandarina,El Lavarropas,1369
2019-11-28 13:30,U2,Song For Someone,1416
2019-11-28 13:30,Kirin J Callinan,The Whole Of The Moon,0
2019-11-28 13:30,Duran Duran,A View to a Kill,2461
2019-11-28 13:30,Red Hot Chili Peppers,Snow (Hey Oh),812
2019-11-28 13:30,Panic! At The Disco,Miss Jackson (feat. LOLO),928
2019-11-28 13:30,Mountain,Mississippi Queen,7035
2019-11-28 13:30,Dead Or Alive,You Spin Me Round (Like a Record),4829
2019-11-28 13:30,Billy Joel,Vienna,905
2019-11-28 13:31,Eric Mandarina,El Lavarropas,60023
2019-11-28 13:32,Eric Mandarina,El Lavarropas,1114
2019-11-28 13:32,No Te Va Gustar,A las nueve,3645
2019-11-28 13:32,Blues Traveler,Run-Around,1068
2019-11-28 13:32,Tenacious D,Tribute,1021
2019-11-28 13:37,Tenacious D,Tribute,245028
2019-11-28 13:42,Eric Johnson,Cliffs Of Dover - Instrumental,249767
2019-11-28 13:47,Coldplay,Speed of Sound,287906
2019-11-28 13:51,U2,Sunday Bloody Sunday - Remastered 2008,279440
2019-11-28 13:54,"Earth, Wind & Fire",Boogie Wonderland,159316
2019-11-28 17:07,Keane,Bend & Break,1450
2019-11-28 17:12,Dave Weckl,Higher Ground,353229
2019-11-28 17:17,TOTO,Rosanna,300014
2019-11-28 17:23,ABBA,Dancing Queen,230400
2019-11-28 17:28,Blues Traveler,Run-Around,279800
2019-11-28 17:33,Oasis,Don't Look Back in Anger - Remastered,289560
2019-11-28 23:32,Dave Weckl,Higher Ground,16973
2019-11-28 23:35,Dave Weckl,Higher Ground,180767
2019-11-28 23:39,Spinetta Y Los Socios Del Desierto,Cheques,241487
2019-11-29 21:22,The Proclaimers,I'm on My Way,225586
2019-11-29 21:23,The Proclaimers,Letter from America - Band Version,101951
